,loss,accuracy,binary_accuracy,dice_score,io_u,binary_io_u,val_loss,val_accuracy,val_binary_accuracy,val_dice_score,val_io_u,val_binary_io_u
234,0.08729524910449982,0.9253332018852234,0.9253332018852234,0.9141771197319031,0.40541473031044006,0.8420273661613464,0.07590518146753311,0.9385355710983276,0.9385355710983276,0.9235677719116211,0.002175386995077133,0.8681116700172424
235,0.08558851480484009,0.9269224405288696,0.9269224405288696,0.9149420261383057,0.3802136778831482,0.8451041579246521,0.08007257431745529,0.9340558648109436,0.9340558648109436,0.9193407893180847,0.0015227075200527906,0.8601590394973755
236,0.0895272046327591,0.9271326065063477,0.9271326065063477,0.9104674458503723,0.31461459398269653,0.8398815989494324,0.10932529717683792,0.9021550416946411,0.9021550416946411,0.8902288675308228,0.004154849797487259,0.8106154799461365
237,0.09246110916137695,0.9194650650024414,0.9194650650024414,0.9076884388923645,0.4006257653236389,0.832758367061615,0.07448472827672958,0.9402613043785095,0.9402613043785095,0.9248552918434143,0.0019097223412245512,0.870316207408905
238,0.085859514772892,0.9275453686714172,0.9275453686714172,0.9124772548675537,0.3827657401561737,0.8445471525192261,0.08249742537736893,0.931017279624939,0.931017279624939,0.9171180725097656,0.0034129833802580833,0.8561950922012329
239,0.08471186459064484,0.9289873242378235,0.9289873242378235,0.915875256061554,0.35672813653945923,0.8461397886276245,0.08087474852800369,0.9329953789710999,0.9329953789710999,0.9187050461769104,0.0034565816167742014,0.8593460321426392
240,0.0770348533987999,0.9339443445205688,0.9339443445205688,0.9234145283699036,0.4142029881477356,0.858629584312439,0.07593110203742981,0.9385052919387817,0.9385052919387817,0.923526406288147,0.003767578862607479,0.8685617446899414
241,0.0832677111029625,0.9300662875175476,0.9300662875175476,0.9156124591827393,0.35310056805610657,0.8477547764778137,0.08512254059314728,0.9283515810966492,0.9283515810966492,0.9144119024276733,0.004240365698933601,0.852250337600708
242,0.08535873889923096,0.9276574850082397,0.9276574850082397,0.9140782356262207,0.3836674392223358,0.8452008962631226,0.07626206427812576,0.9374514222145081,0.9374514222145081,0.9232606887817383,0.003544856561347842,0.867277979850769
243,0.08628630638122559,0.9268457293510437,0.9268457293510437,0.9136316180229187,0.4002365171909332,0.843687117099762,0.07305653393268585,0.9411786198616028,0.9411786198616028,0.9264112710952759,0.002614811062812805,0.8725039958953857
244,0.08460559695959091,0.9301592111587524,0.9301592111587524,0.9148122668266296,0.3645838499069214,0.8462949991226196,0.0830211490392685,0.9308519959449768,0.9308519959449768,0.9165147542953491,0.004858497995883226,0.8560793995857239
245,0.08147692680358887,0.9316908121109009,0.9316908121109009,0.9190241694450378,0.38842537999153137,0.8527443408966064,0.078523188829422,0.9362991452217102,0.9362991452217102,0.9208947420120239,0.0035013416782021523,0.8644501566886902
246,0.08078868687152863,0.9320245981216431,0.9320245981216431,0.9193601012229919,0.3777376413345337,0.8528363108634949,0.09303102642297745,0.9201804995536804,0.9201804995536804,0.9065704941749573,0.0042611644603312016,0.8387581706047058
247,0.08115295320749283,0.9315910339355469,0.9315910339355469,0.9180492758750916,0.36522290110588074,0.8525949120521545,0.07955852895975113,0.9344273805618286,0.9344273805618286,0.9200246930122375,0.0021141187753528357,0.8618651032447815
248,0.08150295913219452,0.9299726486206055,0.9299726486206055,0.9181509017944336,0.372609406709671,0.8509456515312195,0.07447948306798935,0.9395195245742798,0.9395195245742798,0.9251086711883545,0.002137089380994439,0.8706280589103699
249,0.07874295860528946,0.9339674115180969,0.9339674115180969,0.922163724899292,0.355326384305954,0.8564731478691101,0.08530905842781067,0.9282081723213196,0.9282081723213196,0.9143151044845581,0.004940750077366829,0.8523602485656738
250,0.08264478296041489,0.9296934008598328,0.9296934008598328,0.9177950024604797,0.3721570074558258,0.8502432703971863,0.07252063602209091,0.9414400458335876,0.9414400458335876,0.9269871711730957,0.0021400372497737408,0.8736410140991211
251,0.07739219814538956,0.933270275592804,0.933270275592804,0.9228677749633789,0.37367621064186096,0.8583921790122986,0.07614786922931671,0.937567412853241,0.937567412853241,0.9234486818313599,0.0029711625538766384,0.8674619793891907
252,0.08608078956604004,0.928907036781311,0.928907036781311,0.9131608605384827,0.3281884491443634,0.8448507785797119,0.0938509926199913,0.9188967347145081,0.9188967347145081,0.9058466553688049,0.008072012104094028,0.8373444676399231
253,0.08453389257192612,0.9268299341201782,0.9268299341201782,0.9158644676208496,0.42275387048721313,0.846341073513031,0.07118352502584457,0.9432271122932434,0.9432271122932434,0.9282258749008179,0.0032091704197227955,0.8755913972854614
254,0.07742279767990112,0.9350976943969727,0.9350976943969727,0.9228927493095398,0.3820728659629822,0.8590486645698547,0.08449723571538925,0.9281198978424072,0.9281198978424072,0.9151570796966553,0.005997011438012123,0.8521003127098083
255,0.08139701187610626,0.9311590194702148,0.9311590194702148,0.9169657230377197,0.37923040986061096,0.8515514135360718,0.07590506970882416,0.9375737309455872,0.9375737309455872,0.9236100912094116,0.004244104493409395,0.867576003074646
256,0.0794890895485878,0.9310933947563171,0.9310933947563171,0.9193427562713623,0.4084841310977936,0.8541621565818787,0.07865186780691147,0.9352246522903442,0.9352246522903442,0.9208015203475952,0.005109990015625954,0.8627145886421204
257,0.07714195549488068,0.9359809756278992,0.9359809756278992,0.9229195713996887,0.3588341176509857,0.8592100739479065,0.09091364592313766,0.9219754338264465,0.9219754338264465,0.9088214635848999,0.004484125413000584,0.8420314192771912
258,0.08146125078201294,0.9301521182060242,0.9301521182060242,0.9191341400146484,0.364882230758667,0.8516538143157959,0.07275104522705078,0.9410812258720398,0.9410812258720398,0.9267792701721191,0.0029028551653027534,0.8732175230979919
259,0.07831678539514542,0.9331188201904297,0.9331188201904297,0.9223270416259766,0.38521331548690796,0.85685133934021,0.07579345256090164,0.937853217124939,0.937853217124939,0.9236903190612793,0.007472696248441935,0.8681456446647644
260,0.08098158985376358,0.9326230883598328,0.9326230883598328,0.9181086421012878,0.36798977851867676,0.8525159358978271,0.08529448509216309,0.9271402955055237,0.9271402955055237,0.914210319519043,0.007773339282721281,0.8507332801818848
261,0.08098523318767548,0.9301770925521851,0.9301770925521851,0.918353796005249,0.4203490614891052,0.8522616624832153,0.07386428862810135,0.9394556879997253,0.9394556879997253,0.9255397319793701,0.0039372071623802185,0.8701193928718567
262,0.07908153533935547,0.9341157674789429,0.9341157674789429,0.9209082722663879,0.37362706661224365,0.8559163808822632,0.07920409739017487,0.9337740540504456,0.9337740540504456,0.920366644859314,0.00722336582839489,0.8618403673171997
263,0.07481352239847183,0.9363021850585938,0.9363021850585938,0.9244844913482666,0.399294912815094,0.8632318377494812,0.07326943427324295,0.9405405521392822,0.9405405521392822,0.9263321161270142,0.005140611436218023,0.8730866312980652
264,0.07286898791790009,0.9390960931777954,0.9390960931777954,0.927189290523529,0.37621134519577026,0.8665549159049988,0.07421387732028961,0.9396682977676392,0.9396682977676392,0.9253700971603394,0.003965970128774643,0.8713149428367615
265,0.07794344425201416,0.9345987439155579,0.9345987439155579,0.9211568832397461,0.3447110056877136,0.8579919338226318,0.07914471626281738,0.9347261786460876,0.9347261786460876,0.9204462766647339,0.004643815103918314,0.8625409603118896
266,0.0789639949798584,0.9335764050483704,0.9335764050483704,0.9206021428108215,0.3525986671447754,0.8560434579849243,0.07770099490880966,0.9358014464378357,0.9358014464378357,0.9218844175338745,0.006678274367004633,0.8648601770401001
267,0.0755264014005661,0.9357324838638306,0.9357324838638306,0.9231327176094055,0.38642847537994385,0.8612954616546631,0.07956238090991974,0.933014452457428,0.933014452457428,0.9200654625892639,0.007939925417304039,0.8604267835617065
268,0.07574871927499771,0.935899555683136,0.935899555683136,0.9234649538993835,0.40027669072151184,0.8614846467971802,0.07300487905740738,0.9410398006439209,0.9410398006439209,0.9264940023422241,0.005036373622715473,0.8721494674682617
269,0.07766894996166229,0.9346655011177063,0.9346655011177063,0.9230313301086426,0.3673391342163086,0.8573086261749268,0.07935049384832382,0.9332494139671326,0.9332494139671326,0.9202713966369629,0.00876328069716692,0.8608758449554443
270,0.07538676261901855,0.9363635778427124,0.9363635778427124,0.9235088229179382,0.3948633074760437,0.8616118431091309,0.08265959471464157,0.9301856756210327,0.9301856756210327,0.9169552326202393,0.0104550551623106,0.8557144403457642
271,0.07687876373529434,0.9339753985404968,0.9339753985404968,0.9241302013397217,0.4161430895328522,0.8590260148048401,0.07181296497583389,0.9421773552894592,0.9421773552894592,0.9276211261749268,0.007384016644209623,0.8743288516998291
272,0.07671310007572174,0.9355586767196655,0.9355586767196655,0.9238457679748535,0.37647196650505066,0.8601065874099731,0.0801272913813591,0.9323648810386658,0.9323648810386658,0.9194405674934387,0.012872445397078991,0.8599036931991577
273,0.07677958160638809,0.9347381591796875,0.9347381591796875,0.9220268726348877,0.41795477271080017,0.8591887950897217,0.07576155662536621,0.9365031123161316,0.9365031123161316,0.9237924814224243,0.011604602448642254,0.8669074773788452
274,0.07363805919885635,0.9370673894882202,0.9370673894882202,0.9278709292411804,0.43350890278816223,0.865023672580719,0.06986808776855469,0.9430315494537354,0.9430315494537354,0.9296194314956665,0.010169072076678276,0.8774606585502625
275,0.072477325797081,0.9393926858901978,0.9393926858901978,0.9274647235870361,0.4070221781730652,0.8667425513267517,0.07876822352409363,0.9339894652366638,0.9339894652366638,0.9208959937095642,0.012291209772229195,0.8623461723327637
276,0.07261617481708527,0.9380401372909546,0.9380401372909546,0.9277928471565247,0.4086380898952484,0.8664609789848328,0.07873541861772537,0.9342107176780701,0.9342107176780701,0.9209561347961426,0.010815455578267574,0.8624249696731567
277,0.07272595167160034,0.9377584457397461,0.9377584457397461,0.9265857338905334,0.4224695861339569,0.8668135404586792,0.06853283941745758,0.9452562928199768,0.9452562928199768,0.9309593439102173,0.008461343124508858,0.880191445350647
278,0.07576330006122589,0.9368268847465515,0.9368268847465515,0.9252616763114929,0.3791446387767792,0.8615853190422058,0.0874810740351677,0.9246790409088135,0.9246790409088135,0.9121823906898499,0.014570035971701145,0.8470640778541565
279,0.07804960012435913,0.9340387582778931,0.9340387582778931,0.9212062954902649,0.41142791509628296,0.8580148816108704,0.06948452442884445,0.9437052607536316,0.9437052607536316,0.9300039410591125,0.009987442754209042,0.8783542513847351
280,0.06919781118631363,0.9406110644340515,0.9406110644340515,0.9307630062103271,0.43606531620025635,0.8722203373908997,0.07042305171489716,0.942541778087616,0.942541778087616,0.9291276931762695,0.010698349215090275,0.8765039443969727
281,0.07292487472295761,0.9394672513008118,0.9394672513008118,0.9263288974761963,0.3759821355342865,0.8669291138648987,0.07492218911647797,0.9377123713493347,0.9377123713493347,0.924699604511261,0.012780214659869671,0.8687530755996704
282,0.07186009734869003,0.9388063549995422,0.9388063549995422,0.9271438717842102,0.4257948398590088,0.8683550953865051,0.07222077995538712,0.9408398866653442,0.9408398866653442,0.9273207187652588,0.012336975894868374,0.8739861845970154
283,0.07001416385173798,0.9411916732788086,0.9411916732788086,0.9299468994140625,0.411271333694458,0.871159553527832,0.07275065779685974,0.9406178593635559,0.9406178593635559,0.9268065690994263,0.012408503331243992,0.8733835816383362
284,0.07175268977880478,0.9394925832748413,0.9394925832748413,0.9292945861816406,0.40348291397094727,0.8677889108657837,0.07393056899309158,0.9395278692245483,0.9395278692245483,0.9257338643074036,0.01219797320663929,0.8713648915290833
285,0.0664818286895752,0.9442634582519531,0.9442634582519531,0.9337766766548157,0.3961521089076996,0.8779432773590088,0.07245264202356339,0.9407804012298584,0.9407804012298584,0.9271613359451294,0.011198623105883598,0.873382568359375
286,0.07227752357721329,0.9379836916923523,0.9379836916923523,0.9276092648506165,0.3994605243206024,0.8668537139892578,0.07260898500680923,0.9402682185173035,0.9402682185173035,0.9269446134567261,0.010862625204026699,0.8724556565284729
